"facility_code","institution","longitude","latitude","ungeocodable"
"31914414","UNIVERSITY OF SAINT FRANCIS-FORT WAYNE","-85.1789805102517","41.08693075",False
"31916120","CAPITOL TECHNOLOGY UNIVERSITY","-76.8508368935833","39.0374444056918",False
"31916138","ELIZABETHTOWN COLLEGE","-76.5932237","40.1492268",False
"31917132","FIVE TOWNS COLLEGE","-73.3707029","40.7947117",False
"31918121","COLLEGE OF OUR LADY OF THE ELMS","-72.6004230075096","42.14190105",False
"31919122","CORNERSTONE UNIVERSITY","-85.5957423521293","42.98088915",False
"31919138","IMMACULATA UNIVERSITY","-75.5702359141355","40.0283562",False
"31925138","CARLOW UNIVERSITY","-79.9636780339927","40.4387079",False
"31944138","MUHLENBERG COLLEGE","-75.475035","40.606068",False
"34000211","ANDREW COLLEGE","-84.7950773","31.7724272",False
"31987138","UNIVERSITY OF VALLEY FORGE","-75.5503703755172","40.11914245",False
"31514235","MALONE UNIVERSITY","-81.384639","40.826021",False
"31101525","WESTMINSTER COLLEGE","-91.9540699534042","38.84772643022",False
"31001213","GREENVILLE UNIVERSITY","-89.409257066317","38.89419455",False
"31032443","WAYLAND BAPTIST UNIVERSITY WICHTA FALLS CAMPUS","-93.913139","29.8954194081633",False
"31032743","WAYLAND BAPTIST UNIVERSITY SAN ANTONIO CAMPUS","-98.3283455","29.560932",False
"31036413","TRINITY INTERNATIONAL UNIVERSITY-TRINITY EVANGELICAL DIVINITY AND GRAD SCHOOL","-87.8791036042602","42.19529545",False
"31010149","BELLIN COLLEGE","-87.9216077529877","44.46900025",False
"31010321","EASTERN NAZARENE COLLEGE","-71.0119804","42.2718058",False
"31010538","MESSIAH UNIVERSITY","-76.9863296007063","40.15682595",False
"31050821","MGH INSTITUTE OF HEALTH PROFESSIONS","-76.594164","36.7317",False
"31052410","TRINITY INTERNATIONAL UNIVERSITY SOUTH FLORIDA","-82.3470885","29.0782384",False
"31105125","LOGAN UNIVERSITY","-90.5346653208248","38.6324474252053",False
"31000718","LOYOLA UNIVERSITY NEW ORLEANS","-90.1204515551757","29.9356364",False
"31517235","MOUNT CARMEL COLLEGE OF NURSING","-83.0213354545455","39.9574106060606",False
"31002233","SAINT AUGUSTINE'S UNIVERSITY","-78.6176549637679","35.7871710322803",False
"31001043","BAYLOR UNIVERSITY","-97.0911085728775","31.533977",False
"31802019","UNITY COLLEGE","-69.3300082","44.6045015",False
"31802042","BETHEL UNIVERSITY-MCKENZIE","-88.5155257623377","36.14145385",False
"31804040","COKER UNIVERSITY","-80.0674304","34.3777406",False
"31871010","UNIVERSIDAD ANA G MENDEZ-CUPEY CAMPUS-TAMPA","-82.484835","28.0254068",False
"31900145","CHAMPLAIN COLLEGE","-73.2055886","44.4759046",False
"31901746","MARY BALDWIN UNIVERSITY","-79.0693892770477","38.1545970209872",False
"31902029","RIVIER UNIVERSITY","-71.4579153","42.738809",False
"31902123","MARTIN LUTHER COLLEGE","-94.4704308882397","44.3047860974668",False
"34005821","BAY STATE COLLEGE","-71.0717712","42.3509401",False
"34900238","HARCUM COLLEGE","-75.3133409267852","40.0215652",False
"34900434","UNITED TRIBES TECHNICAL COLLEGE","-100.7788898","46.7910564",False
"34901038","VALLEY FORGE MILITARY COLLEGE","-75.3838415215887","40.0525999470924",False
"31702064","BRIGHAM YOUNG UNIVERSITY-HAWAII","-157.9247073","21.6462613",False
"31713164","WAYLAND BAPTIST UNIVERSITY HAWAII CAMPUS","-158.077849","21.3340079",False
"31800115","BUENA VISTA UNIVERSITY","-95.2097027942465","42.6405522",False
"34000316","DONNELLY COLLEGE","-94.6494473877551","39.1119851632653",False
"31045413","HEBREW THEOLOGICAL COLLEGE","-87.76088295","42.0100742",False
"24947401","FORTIS INSTITUTE-BIRMINGHAM","-86.8626989041261","33.4428952",False
"34003511","YOUNG HARRIS COLLEGE","-83.8459681309508","34.9357023",False
"32905105","CHARLES R DREW UNIV OF MEDICINE AND SCIENCE","-118.243369495738","33.9246634475928",False
"34000633","LEES-MCRAE COLLEGE","-81.8716594230207","36.1578808",False
"21113705","FASHION INSTITUTE OF DESIGN AND MERCHANDISING-LOS ANGELES","-118.26014","34.04373",False
"31926946","VIRGINIA UNIVERSITY OF LYNCHBURG","-79.1528156922512","37.3950644",False
"31916111","BEULAH HEIGHTS UNIVERSITY","-84.3578415339677","33.73688805",False
"25033211","CUSTOM CANINE UNLIMITED LLC","-83.9220315714286","34.1877532857143",False
"34901405","AMERICAN ACADEMY OF DRAMATIC ARTS LOS ANGELES","-118.343991673469","34.0950288367347",False
"31001208","DELAWARE COLLEGE OF ART AND DESIGN","-75.5498900837719","39.7419108",False
"31007833","SOUTHEASTERN BAPTIST THEOLOGICAL SEMINARY","-78.512951689148","35.9807255",False
"31006235","ART ACADEMY OF CINCINNATI","-84.5139087755102","39.1086288979592",False
"31020218","NEW ORLEANS BAPTIST THEOLOGICAL SEMINARY","-90.0456561428571","30.0028253265306",False
"31912863","HUMACAO COMMUNITY COLLEGE","-65.8179790846622","18.15524215",False
"34914411","HELMS COLLEGE-MACON","-83.7326250334903","32.80330875",False
"34915411","HELMS COLLEGE-AUGUSTA","-82.0577177272727","33.5142587272727",False
"319B3132","DAVIS COLLEGE","-75.9617987989404","42.10155625",False
"31004915","EMMAUS BIBLE COLLEGE","-90.7060749086276","42.5087374",False
"24985438","LAUREL BUSINESS INSTITUTE-UNIONTOWN","-79.7247714856393","39.9023557664413",False
"24907542","SAE INSTITUTE OF TECHNOLOGY-NASHVILLE","-86.7898850234732","36.1506325430782",False
"31002114","BETHEL UNIVERSITY","-86.1916612563746","41.67769055",False
"24907433","LIVING ARTS COLLEGE","-78.6390989","35.7803977",False
"24906644","FORTIS COLLEGE-SALT LAKE CITY","-111.8867975","40.7596198",False
"34910440","CLINTON COLLEGE","-81.043683","34.914297",False
"31000322","CONCORDIA UNIVERSITY-ANN ARBOR","-83.6805385454545","42.2744971818182",False
"32905132","HELENE FULD COLLEGE OF NURSING","-73.943848","40.8028225",False
"32904142","VANDERBILT UNIVERSITY MEDICAL CENTER","-86.8039267","36.1431951",False
"34003423","WHITE EARTH TRIBAL AND COMMUNITY COLLEGE","-95.9689651","47.3151116",False
"31938113","QUINCY UNIVERSITY","-91.386969","39.939168",False
"31931121","FRANKLIN W OLIN COLLEGE OF ENGINEERING","-71.264418","42.28903",False
"31100925","FONTBONNE UNIVERSITY","-90.3155097373737","38.6431315050505",False
"31382732","HOUGHTON COLLEGE","-78.157313","42.425714",False
"31361732","YESHIVA UNIVERSITY","-73.9298679","40.8506562",False
"31312132","WELLS COLLEGE","-76.6934132168704","42.74411755",False
"31311432","ST LAWRENCE UNIVERSITY","-75.1481446411403","44.5875837",False
"31310832","HAMILTON COLLEGE","-75.4068990768212","43.0537974",False
"31310332","COLGATE UNIVERSITY","-75.5325513594582","42.8165618",False
"31050521","BARD COLLEGE AT SIMON'S ROCK","-73.3750985501273","42.2069757",False
"31001146","SWEET BRIAR COLLEGE","-79.0833323359093","37.55532895",False
"31000143","ABILENE CHRISTIAN UNIVERSITY","-99.7073595483882","32.4699728",False
"31963125","WILLIAM JEWELL COLLEGE","-94.4112222290363","39.2513794",False
"33002532","TEACHERS COLLEGE AT COLUMBIA UNIVERSITY","-73.9606607260318","40.81025805",False
"34923421","LABOURE COLLEGE","-71.0585187389525","42.2606988",False
"34916442","JOHN A GUPTON COLLEGE","-86.7956935443671","36.1560662030048",False
"34901449","LAC COURTE OREILLES OJIBWA COMMUNITY COLLEGE","-91.3653408273043","45.9437663",False
"34338232","VILLA MARIA COLLEGE","-78.7971829","42.9127511",False
"34036013","GENERATIONS COLLEGE","-87.6244212","41.8755616",False
"34000518","SAINT JOSEPH SEMINARY COLLEGE","-90.1116397112091","30.5268079",False
"24051921","FINE MORTUARY COLLEGE","-71.1930124277226","42.18152585",False
"32372432","ST ELIZABETH COLLEGE NURSING","-75.26822025","43.083009375",False
"32969235","AULTMAN COLLEGE OF NURSING AND HEALTH SCIENCES","-81.3749508","40.7985464",False
"31927946","DIVINE MERCY UNIVERSITY","-77.4392470675919","38.9803517420812",False
"31000317","CENTRE COLLEGE","-84.779006","37.645021",False
"31000314","DEPAUW UNIVERSITY","-86.860556","39.64095",False
"31000245","MIDDLEBURY COLLEGE","-73.1729527896431","44.00366955",False
"31001123","MACALESTER COLLEGE","-93.1692854244282","44.9376912",False
"31001116","MCPHERSON COLLEGE","-97.641949956347","38.37222595",False
"31000946","RANDOLPH COLLEGE","-79.173526","37.436818",False
"31973122","KALAMAZOO COLLEGE","-85.601322","42.290448",False
"31955113","LAKE FOREST COLLEGE","-87.8291111","42.2488266",False
"31954113","WHEATON COLLEGE","-88.0994383","41.8667507",False
"31945138","ALBRIGHT COLLEGE","-76.247245645944","40.05360325",False
"31944113","KNOX COLLEGE","-90.370953","40.94376",False
"25306647","PAVCO FLIGHT CENTER","-122.5746956","47.2683903",False
"31942105","SAN FRANCISCO CONSERVATORY OF MUSIC","-122.420394104124","37.77553895",False
"31926446","HOLLINS UNIVERSITY","-79.9436595226351","37.3573684",False
"31918132","CAZENOVIA COLLEGE","-75.8534586","42.9314016",False
"31000238","AMERICAN COLLEGE OF FINANCIAL SERVICES","-75.3957200119865","40.0996788271578",False
"31000223","CARLETON COLLEGE","-93.1556","44.459497",False
"319A6138","POINT PARK UNIVERSITY","-80.0020058","40.4385743",False
"319A8138","YORK COLLEGE OF PENNSYLVANIA","-76.7267984442186","39.9474471",False
"319B6132","CANISIUS COLLEGE","-78.8533302829386","42.92482775",False
"31904118","LOUISIANA CHRISTIAN UNIVERSITY","-92.4258488256772","31.3235321",False
"24901463","HUERTAS COLLEGE","-66.0351316","18.2345399",False
"31959438","MOUNT ALOYSIUS COLLEGE","-78.6005663974309","40.4603475158766",False
"31960107","ALBERTUS MAGNUS COLLEGE","-72.9226263158726","41.3327975",False
"31961132","NIAGARA UNIVERSITY","-79.0348891759587","43.13660305",False
"31002014","SAINT MARY'S COLLEGE","-86.2562735938037","41.70747445",False
"31962132","ROCHESTER INSTITUTE OF TECHNOLOGY","-77.6673547","43.085004",False
"31965235","JOHN CARROLL UNIVERSITY","-81.5355961","41.4870859",False
"31011131","LEWIS UNIVERSITY-KIRTLAND AFB","-106.548402064925","35.050135",False
"31011233","WINGATE UNIVERSITY","-80.4425251752753","34.98708915",False
"24953438","TRIANGLE TECH INC-PITTSBURGH","-80.0124367224787","40.4619142",False
"24954438","TRIANGLE TECH INC-DUBOIS","-78.8057470747068","41.1414445",False
"31000221","AMHERST COLLEGE","-72.518814","42.37289",False
"31000219","BOWDOIN COLLEGE","-69.9616745820036","43.90825",False
"31002438","LEHIGH UNIVERSITY","-75.3785649673393","40.6073257071993",False
"31002321","SMITH COLLEGE","-72.6375832","42.3196141",False
"31002142","VANDERBILT UNIVERSITY","-86.8028188909529","36.14380105",False
"31002138","FRANKLIN AND MARSHALL COLLEGE","-76.2411283","40.08067",False
"31002121","REGIS COLLEGE","-71.3085244299888","42.3506516",False
"31001821","MOUNT HOLYOKE COLLEGE","-72.576524","42.255694",False
"31001732","HARTWICK COLLEGE","-75.0714688268006","42.45997815",False
"31001716","STERLING COLLEGE","-98.2091189522826","38.21997435",False
"31001638","GETTYSBURG COLLEGE","-77.2333325","39.833639",False
"31001614","HANOVER COLLEGE","-85.4604852060795","38.7140711655729",False
"31001422","HOPE COLLEGE","-86.1012023","42.7870862",False
"31001420","MCDANIEL COLLEGE","-77.0037145296605","39.5852104",False
"31009029","COLBY-SAWYER COLLEGE","-71.9780266","43.4118796",False
"31008621","GORDON COLLEGE","-70.8203006","42.5888528",False
"31001135","DENISON UNIVERSITY","-82.523438","40.0693668",False
"31005103","MIDWESTERN UNIVERSITY-GLENDALE","-112.186451042273","33.6628099865188",False
"31005029","GEISEL SCHOOL OF MEDICINE AT DARTMOUTH","-72.251587","43.643032",False
"24935432","THE COLLEGE OF WESTCHESTER","-73.7843756994425","41.03364895",False
"31000743","AUSTIN COLLEGE","-96.5979344694227","33.64713745",False
"31969105","SAN FRANCISCO ART INSTITUTE","-122.416682","37.803409",False
"319A2110","NEW ORLEANS BAPTIST THEOLOGICAL SEMINARY-ORLANDO","-81.5049416411107","28.5492699274838",False
"319A5138","PENNSYLVANIA ACADEMY OF THE FINE ARTS","-75.163094","39.95548",False
"31012001","HUNTSVILLE BIBLE COLLEGE","-86.594979","34.749436",False
"31004830","EASTWICK COLLEGE","-74.0406330204082","40.8861691428571",False
"31004730","EASTERN INTERNATIONAL COLLEGE-BELLEVILLE","-74.1523889845047","40.7890246446436",False
"31004630","EASTERN INTERNATIONAL COLLEGE-JERSEY CITY","-74.0604300416849","40.7351961",False
"31002533","HERITAGE BIBLE COLLEGE","-78.6125148","35.268497",False
"31009042","WILLIAMSON CHRISTIAN COLLEGE","-86.8291525937374","35.9556934305426",False
"31902130","SAINT PETER'S UNIVERSITY","-74.0716470661083","40.72704675",False
"31902415","PALMER COLLEGE OF CHIROPRACTIC-DAVENPORT","-90.5733917170122","41.52947515",False
"31903114","UNIVERSITY OF INDIANAPOLIS","-86.1302905","39.7082982",False
"31903121","STONEHILL COLLEGE","-71.0793257057542","42.05997765",False
"31903122","ANDREWS UNIVERSITY","-86.3633155385598","41.96966265",False
"31903423","NORTH CENTRAL UNIVERSITY","-93.2611568309678","44.9698143096781",False
"31904163","UNIVERSIDAD ANA G MENDEZ-CUPEY CAMPUS-SAN JUAN","-66.116666","18.465299",False
"31904401","AMRIDGE UNIVERSITY","-86.1740182630631","32.3626668",False
"31901121","CURRY COLLEGE","-71.1120574614733","42.2335360842049",False
"31901130","COLLEGE OF SAINT ELIZABETH","-74.4363948136563","40.780863",False
"31905041","PRESENTATION COLLEGE","-98.49153816275","45.4845154",False
"24979413","NORTHWESTERN COLLEGE","-87.7596043058012","41.96864915",False
"32301213","METHODIST COLLEGE","-89.6829654980177","40.78028965",False
"32529035","THE CHRIST COLLEGE OF NURSING AND HEALTH SCIENCES","-84.5111128151744","39.12083875",False
"34000425","COTTEY COLLEGE","-94.3711205939299","37.8370092",False
"34001015","GRAND VIEW UNIVERSITY","-93.6044025512803","41.6208157",False
"34001116","HESSTON COLLEGE","-97.431696","38.133545",False
"34002015","WALDORF UNIVERSITY","-93.647723396461","43.25755355",False
"31012019","COLBY COLLEGE","-69.6734001","44.5554954",False
"25309038","MOORE AVIATION INC","-80.387499","40.7775415",False
"31011833","WARREN WILSON COLLEGE","-82.4406782","35.6134478",False
"31009442","BAPTIST HEALTH SCIENCES UNIVERSITY","-90.0281921632653","35.1389297755102",False
"31009432","ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES","-73.7786121914516","42.65202585",False
"31006742","FREED-HARDEMAN UNIVERSITY","-88.6376338918058","35.43928435",False
"31006521","MCPHS UNIVERSITY","-71.1010151","42.3366267",False
"31007838","LAFAYETTE COLLEGE","-75.2092460465221","40.6986835",False
"31007742","MIDDLE TENNESSEE SCHOOL OF ANESTHESIA INC","-88.852119","35.6055887",False
"31007335","KENYON COLLEGE","-82.3967825","40.3782324",False
"31001342","RHODES COLLEGE","-89.9965213","35.1514708",False
"31001321","EMMANUEL COLLEGE","-71.1029180414278","42.3406888",False
"31001320","WASHINGTON ADVENTIST UNIVERSITY","-77.0000230562992","38.98617775",False
"31001214","MANCHESTER UNIVERSITY","-85.7600095374278","41.01177555",False
"31001136","ORAL ROBERTS UNIVERSITY","-95.9521355284321","36.0508252",False
"24901113","SAE INSTITUTE OF TECHNOLOGY","-87.6244212","41.8755616",False
"21100775","CANADIAN COLLEGE OF OSTEOPATHY","-79.4645139159057","43.7254462114833",False
"21115505","BEVERLY HILLS DESIGN INSTITUTE","-118.375854518519","34.0650176296296",False
"24998435","EAST OHIO COLLEGE","-80.5772928","40.6186756",False
"24931714","FORTIS COLLEGE-INDIANAPOLIS","-86.1583502","39.7683331",False
"21309347","NORTHWEST COLLEGE OF ART & DESIGN","-122.438671244898","47.2530362653061",False
"24958025","TEXAS COUNTY TECHNICAL COLLEGE","-91.955988","37.3261588",False
"24967432","ELMIRA BUSINESS INSTITUTE","-75.9748847491481","42.09690285",False
"249E2410","ATA CAREER EDUCATION","-82.5338633376176","28.483576",False
"31000737","LEWIS AND CLARK COLLEGE","-122.669874400941","45.448433",False
"31001737","PACIFIC UNIVERSITY","-123.10911205274","45.52186005",False
"31002037","REED COLLEGE","-122.630364029545","45.48092535",False
"31002363","INTER AMERICAN UNIVERSITY OF PUERTO RICO-SCHOOL OF LAW","-66.116666","18.465299",False
"31002943","BAPTIST MISSIONARY ASSOCIATION THEOLOGICAL SEMINARY","-95.2569820472311","31.9775522165713",False
"31058047","CORNISH COLLEGE OF THE ARTS","-122.336233298351","47.61819595",False
"21950113","WORSHAM COLLEGE OF MORTUARY SCIENCE","-87.9278262672226","42.1478690307883",False
"10726725","GREENE COUNTY JUSTICE CENTER","-93.2917748471424","37.21855315",False
"25804835","DAYTON SCHOOL OF MEDICAL MASSAGE","-84.1692798","39.6827284",False
"25558735","CINCINNATI SCHOOL OF MEDICAL MASSAGE","-84.3704551964685","39.2715453653421",False
"31484047","WALLA WALLA UNIVERSITY-COLLEGE PLACE","-118.388643167616","46.0479494710113",False
"31920144","BRIGHAM YOUNG UNIVERSITY PROVO","-111.6459686566","40.2567370373051",False
"31836664","PACIFIC RIM CHRISTIAN UNIVERSITY","-157.888268068704","21.3276426667459",False
"31853135","INDIANA WESLEYAN UNIVERSITY-DAYTON EDUCATION CNTR","-84.2220935","39.7136607",False
"31900163","INTER AMERICAN UNIVERSITY OF PUERTO RICO- AGUADILLA","-67.1541343","18.4274359",False
"31904042","REMINGTON COLLEGE-MEMPHIS CAMPUS","-89.998159","35.0719059",False
"31905163","INTER AMERICAN UNIVERSITY OF PUERTO RICO-SAN GERMAN","-67.0408635","18.0808972",False
"31907163","INTER AMERICAN UNIVERSITY OF PUERTO RICO-BARRANQUITAS","-66.3033039","18.1832447",False
"31908137","UNIVERSITY OF PORTLAND","-122.726301813349","45.5729843",False
"31908163","INTER AMERICAN UNIVERSITY OF PUERTO RICO-FAJARDO","-65.6545447378378","18.3359013432432",False
"31909163","INTER AMERICAN UNIVERSITY OF PUERTO RICO GUAYAMA CAMPUS","-66.113567","17.9852036",False
"31911063","INTER AMERICAN UNIVERSITY OF PUERTO RICO-PONCE","-66.5940613","18.007188",False
"31912063","INTER AMERICAN UNIVERSITY OF PUERTO RICO-BAYAMON","-66.188503","18.3482265",False
"31906163","INTER AMERICAN UNIVERSITY OF PUERTO RICO-ARECIBO","-66.7181606","18.4701713",False
"32000346","CENTRA COLLEGE","-79.173947","37.4048099",False
"32000419","MAINE COLLEGE OF HEALTH PROFESSIONS","-70.2188078007484","44.1023255940131",False
"32002030","HOLY NAME SISTER CLAIRE TYNAN SCHOOL OF NURSING","-73.9497001","40.8793077",False
"31928314","INDIANA WESLEYAN UNIVERSITY EDUCATION CENTER - INDIANAPOLIS WEST","-85.66841","40.518928",False
"21966110","ACUPUNCTURE AND MASSAGE COLLEGE","-80.3642029","25.6864094",False
"21977107","PAIER COLLEGE OF ART INC","-72.935343","41.3476647",False
"28023219","BIRTHWISE MIDWIFERY SCHOOL","-70.713991","44.052351",False
"35356632","AMERICAN MUSICAL AND DRAMATIC ACADEMY","-73.9875717","40.7723048",False
"349E8443","COMMONWEALTH INSTITUTE OF FUNERAL SERVICE","-95.4303226364749","29.9894845",False
"31002544","MIDWIVES COLLEGE OF UTAH","-111.8867975","40.7596198",False
"31902915","SHILOH UNIVERSITY","6.959974","50.938361",False
"10636625","LINCOLN COUNTY SHERIFF'S DEPARTMENT","-90.962809","38.971217",False
"31928014","INDIANA WESLEYAN UNIVERSITY EDUCATION CENTER - KOKOMO","-85.66841","40.518928",False
"32005020","WASHINGTON ADVENTIST HOSPITAL SCHOOL OF RADIOGRAPHY","-77.0014218971102","38.98518465",False
"34906404","CROWLEY'S RIDGE COLLEGE","-90.584685","36.066337",False
"32390032","LONG ISLAND COLLEGE HOSPITAL-SCHOOL OF NURSING","-73.9970974","40.6892924",False
"31820113","NORTHWESTERN UNIVERSITY EVANSTON CAMPUS","-87.6758111348217","42.0551164",False
"31044113","NORTHWESTERN UNIVERSITY PRITZKER SCHOOL OF LAW","-87.618956701087","41.8951129891304",False
"31920105","CALIFORNIA INSTITUTE OF THE ARTS","-118.566672441484","34.39231695",False
"31901139","RHODE ISLAND SCHOOL OF DESIGN","-71.407026","41.826021",False
"31926025","KANSAS CITY ART INSTITUTE","-94.5843856818182","39.0478003522727",False
"31026432","NEW YORK LAW SCHOOL","-74.0070841","40.7180696",False
"32900514","SAINT ELIZABETH SCHOOL OF NURSING","-86.8802978122556","40.42828555",False
"349C7443","DALLAS INSTITUTE OF FUNERAL SERVICE","-96.6826148","32.7656562",False
"34913411","GUPTON JONES COLLEGE OF FUNERAL SERVICE","-84.1984844536735","33.7113937526265",False
"31011043","SOUTH TEXAS COLLEGE OF LAW-HOUSTON","-95.3649745918367","29.7534991428571",False
"31001438","PALMER THEOLOGICAL SEMINARY OF EASTERN UNIV","-75.4037803979592","40.0862580918367",False
"25061146","PAUL MITCHELL THE SCHOOL-WOODBRIDGE","-77.2974924463061","38.6354784798588",False
"25058046","AVIATION ADVENTURES LLC","-77.4752667","38.7509488",False
"25090042","JAYAIR LLC DBA DOWNTOWN AVIATION","-90.0513233","35.2018579",False
"25090142","WINGS OF EAGLES AVIATION-SMYRNA","-86.5199492","35.9824598",False
"25090143","CONTINENTAL TRUCK DRIVER TRAINING AND EDUCATION SCHOOL","-96.7968559","32.7762719",False
"25090512","SAGE TECHNICAL SERVICES-BLACKFOOT","-112.363561214286","43.1916918571429",False
"25090543","ACOUSTIC EDGE INST OF HOUSTON","-95.4323499522839","30.0155745834395",False
"25090812","TOP GUN TRUCK DRIVING ACADEMY","-115.970098","43.375922",False
"25093312","MILAN INSTITUTE BOISE","-119.3138939","36.3235903",False
"25094043","INSTITUTE OF FLIGHT OPERATIONS AND DISPATCH","-96.9442177","32.8295183",False
"25095043","NORTH TEXAS FIRE ACADEMY","-96.4422188015084","32.8898196800026",False
"25097643","SKY SAFETY INC","-98.4694413990316","29.340446",False
"25099543","HAIR EXPRESSIONS BARBER SCH","-97.4170697122771","27.7523190925497",False
"25101024","TRUCK DRIVER INSTITUTE-SAUCIER","-90.522364","33.595117",False
"25102224","ACE TRAINING CENTER INC","-90.2764625121842","32.184469",False
"25069236","RIVERSIDE FLIGHT CENTER INC","-99.5160049","36.4366811",False
"25069513","JUAREZ DRIVING SCHOOL","-87.6551862899529","41.85777575",False
"25077536","FOUR M WELDING SCHOOL","-95.8689132613065","36.2220963467337",False
"25202931","TONI&GUY HAIRDRESSING ACADEMY","-106.565982999246","35.1020272510681",False
"25306547","CRAWFORD NAUTICAL SCHOOL","-122.3673929","47.6574145",False
"31949135","CEDARVILLE UNIVERSITY","-83.8170504870362","39.7540491",False
"31949138","WILSON COLLEGE","-77.653776742864","39.9469651224429",False
"31971138","URSINUS COLLEGE","-75.4568484","40.1917705",False
"31973425","RANKEN TECHNICAL COLLEGE","-90.2485245956451","38.6527302207773",False
"31974335","MERCY COLLEGE OF OHIO","-83.551681877551","41.6592915714286",False
"31828010","UNIVERSIDAD ANA G MENDEZ-CUPEY CAMPUS-ORLANDO","-81.3099192390152","28.4821138501257",False
"31829505","ANTIOCH UNIVERSITY-SANTA BARBARA","-119.6957628","34.4193043",False
"31831010","UNIVERSIDAD ANA G MENDEZ-CUPEY CAMPUS-MIAMI LAKES","-80.329089","25.9113902",False
"31921121","SPRINGFIELD COLLEGE","-72.5579733","42.1024581",False
"31921414","HUNTINGTON UNIVERSITY","-85.4965144","40.8915422",False
"31850535","CAPITAL UNIVERSITY","-82.9376289087452","39.95576605",False
"24910048","HUNTINGTON JUNIOR COLLEGE","-82.4432726046584","38.41972375",False
"24909432","JAMESTOWN BUSINESS COLLEGE","-79.2497424","42.095514",False
"25929521","FIRST RESPONSE EMERGENCY MEDICAL EDUCATION","-71.1241892905189","42.1371866678806",False
"24905063","ICPR JUNIOR COLLEGE-MANATI","-66.4929477","18.4271372",False
"24904763","ICPR JUNIOR COLLEGE-ARECIBO","-66.7181606","18.4701713",False
"24904663","ICPR JUNIOR COLLEGE-HATO REY","-66.116666","18.465299",False
"24904463","ICPR JUNIOR COLLEGE-MAYAGUEZ","-67.1391124","18.2011161",False
"24020643","WADE COLLEGE","-96.7933101573929","33.13130335",False
"31901132","THE JUILLIARD SCHOOL","-73.9829166","40.7739902",False
"31901020","GOUCHER COLLEGE","-76.5930556469813","39.40935655",False
"31809021","BOSTON UNIVERSITY","-71.1155187","42.3513856",False
"31808015","DRAKE UNIVERSITY","-93.6521702","41.6014911",False
"31806032","TOURO COLLEGE SCHOOL OF HEALTH SCIENCES","-73.1889087143148","40.7613282788013",False
"31805032","TOURO COLLEGE NYC","-73.995675","40.7505364",False
"31805030","SETON HALL UNIVERSITY","-74.246892079833","40.7433314",False
"31823322","CLEARY UNIVERSITY","-83.8804811286131","42.58746595",False
"34001233","WILLIAM PEACE UNIVERSITY","-78.6383903129373","35.7881178162903",False
"31301132","ROBERTS WESLEYAN COLLEGE","-77.7975583","43.1262056",False
"31003601","STILLMAN COLLEGE","-87.5832863387304","33.200947",False
"31005433","METHODIST UNIVERSITY","-78.8763458","35.1328478",False
"31005443","UNIVERSITY OF THE INCARNATE WORD","-98.4659596463403","29.4617582",False
"31005835","XAVIER UNIVERSITY","-84.4746463","39.149898",False
"31000942","MARYVILLE COLLEGE","-83.9642249","35.751472",False
"31356047","ANTIOCH UNIVERSITY SEATTLE","-122.346275244446","47.6159398",False
"31004433","MONTREAT COLLEGE","-82.2970364","35.6459434",False
"31004532","UNION COLLEGE","-73.9270678","42.8152414",False
"31004543","HARDIN-SIMMONS UNIVERSITY","-99.7362565","32.4755768",False
"31004838","WASHINGTON AND JEFFERSON COLLEGE","-80.241094068867","40.1706148228476",False
"33901113","NATIONAL-LOUIS UNIVERSITY","-87.9101949232088","42.11176015",False
"31932122","MADONNA UNIVERSITY","-83.4053741767068","42.3823369678715",False
"319C6132","MANHATTAN SCHOOL OF MUSIC","-73.9618145","40.8124157",False
"31050621","CAMBRIDGE COLLEGE","-71.0730303","42.381769",False
"319B8132","COLLEGE OF MOUNT SAINT VINCENT","-73.9044836","40.9055048",False
"319C3132","MOUNT SAINT MARY COLLEGE","-74.0147383","41.5130609",False
"24802635","OHIO BUSINESS COLLEGE-SHEFFIELD","-82.0743673223512","41.4269247221333",False
"319D0132","ITHACA COLLEGE","-76.4999711","42.4221153",False
"319D1132","THE NEW SCHOOL","-73.9970708835668","40.73547915",False
"319D4132","KEUKA COLLEGE","-77.0905662","42.6151643",False
"319E5143","SOUTHWESTERN ADVENTIST UNIVERSITY","-97.3282103543932","32.39755805",False
"319H2143","HOWARD PAYNE UNIVERSITY","-98.9891245","31.7126773",False
"319H7143","OUR LADY OF THE LAKE UNIVERSITY","-98.5431325","29.4243714",False
"31906132","HOFSTRA UNIVERSITY","-73.6115497","40.7112115",False
"31959113","TRINITY CHRISTIAN COLLEGE","-87.784219","41.6691997",False
"31960113","MILLIKIN UNIVERSITY","-88.974262809366","39.842988",False
"25134443","WADE GORDON HAIRDRESSING ACADEMY","-101.873322130009","35.1867736506304",False
"31961110","THE BAPTIST COLLEGE OF FLORIDA","-85.5044006979529","30.96251165",False
"31961113","DOMINICAN UNIVERSITY","-87.824239","41.9037564",False
"31962125","CENTRAL METHODIST UNIVERSITY","-92.6863606931439","39.15091895",False
"31963135","MOUNT VERNON NAZARENE UNIVERSITY","-82.4169322","40.3313625",False
"31964113","NATIONAL UNIVERSITY OF HEALTH  SCIENCES","-88.020248","41.860095",False
"319Z1138","WIDENER UNIVERSITY","-75.3552054","39.8614691",False
