ope id,institution name,city,state,country,institution type,stop pay/monitor method,method reason desc
"""01302600""",MACHZIKEI HADATH RABBINICAL COLLEGE,Brooklyn,NY,,"Private, Nonprofit",HCM - Cash Monitoring 1,Audit Late/Missing
"""01303900""",SOUTH UNIVERSITY,Savannah,GA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""01320800""",BAPTIST BIBLE COLLEGE,Springfield,MO,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""01321400""",ROXBOROUGH MEMORIAL HOSPITAL,Philadelphia,PA,,Proprietary,HCM - Cash Monitoring 1,Other -CIO Problems (Eligibility)
"""01321800""",M.J. MURPHY BEAUTY COLLEGE,Mount Pleasant,MI,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02052000""",BRIGHTWOOD COLLEGE,Dayton,OH,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""02053300""",CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO,Ensenada,,MEXICO,Foreign Private,HCM - Cash Monitoring 2,Program Review
"""02068100""",ADLER UNIVERSITY,Chicago,IL,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""02069300""",VATTEROTT COLLEGE,Quincy,IL,,Proprietary,HCM - Cash Monitoring 2,Administrative Capability
"""02074000""",BRANFORD HALL CAREER INSTITUTE,Branford,CT,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02074400""",ILLINOIS EASTERN COMMUNITY COLLEGES -FRONTIER COMMUNITY COLLEGE,Fairfield,IL,,Public,HCM - Cash Monitoring 1,Financial Responsibility
"""02074900""",CHRIS' BEAUTY COLLEGE,Gulfport,MS,,Proprietary,HCM - Cash Monitoring 2,Accreditation Problems
"""02078900""",ART INSTITUTE OF COLORADO (THE),Denver,CO,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02079700""",COLLEGE OF HAIR DESIGN,Lincoln,NE,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02081400""",ARLINGTON BAPTIST UNIVERSITY,Arlington,TX,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""02083600""",BRIGHTWOOD COLLEGE,Beltsville,MD,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""02083900""",NORTHERN NEW MEXICO COLLEGE,El Rito,NM,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""02091200""",ELEGANCE INTERNATIONAL,Hollywood,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02091700""",BRIGHTWOOD COLLEGE,San Diego,CA,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""02099700""",ROSS MEDICAL EDUCATION CENTER,Flint,MI,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02104000""",HARRIS SCHOOL OF BUSINESS,Cherry Hill,NJ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02110800""",CALIFORNIA COLLEGE SAN DIEGO,San Diego,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02117100""",ART INSTITUTE OF HOUSTON (THE),Houston,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02128600""",ART INSTITUTE OF CINCINNATI (THE),Cincinnati,OH,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""02128700""",CENTRAL SCHOOL OF PRACTICAL NURSING,Norfolk,VA,,Public,HCM - Cash Monitoring 1,F/S Late/Missing
"""02131600""",PENNCO TECH,Blackwood,NJ,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""02132300""",FORTIS INSTITUTE,Wayne,NJ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02132800""",NATIONAL CONSERVATORY OF DRAMATIC ARTS,Washington,DC,,"Private, Nonprofit",HCM - Cash Monitoring 1,F/S Late/Missing
"""02134500""",LA' JAMES INTERNATIONAL COLLEGE,Davenport,IA,,Proprietary,HCM - Cash Monitoring 2,Other (Common Ownership)
"""02140000""",RIVERSIDE COLLEGE OF HEALTH CAREERS,Newport News,VA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""02148200""",FASHION FOCUS HAIR ACADEMY,Sarasota,FL,,Proprietary,HCM - Cash Monitoring 2,Accreditation Problems
"""02159700""",NEW HOPE CHRISTIAN COLLEGE,Eugene,OR,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""02161800""",MUSICIANS INSTITUTE,Hollywood,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02166400""",INSTITUTO DE BANCA Y COMERCIO,Hato Rey,PR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02168900""",KANSAS CHRISTIAN COLLEGE,Overland Park,KS,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""02169900""",ASSABET VALLEY REGIONAL VOCATIONAL SCHOOL,Marlborough,MA,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""02170000""",SWEDISH INSTITUTE,New York,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02179900""",ARGOSY UNIVERSITY,Orange,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02180100""",ROSS MEDICAL EDUCATION CENTER,Madison Heights,MI,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02180200""",METRO BUSINESS COLLEGE,Cape Girardeau,MO,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02188900""",HOBE SOUND BIBLE COLLEGE,Hobe Sound,FL,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""02190700""",FORTIS COLLEGE,Centerville,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02201800""",BRIGHTWOOD COLLEGE,Hammond,IN,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""02202300""",PITTSBURGH CAREER INSTITUTE,Pittsburgh,PA,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
"""02203300""",GENE JUAREZ BEAUTY SCHOOLS,Mountlake Terrace,WA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02209200""",TAYLORTOWN SCHOOL OF BEAUTY,Taylor,MI,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
"""02209500""",UNIVERSITEIT UTRECHT,Utrecht,,THE NETHERLANDS,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
"""02211600""",PAUL MITCHELL THE SCHOOL PORTSMOUTH,Portsmouth,NH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02216400""",TYNDALE UNIVERSITY COLLEGE & SEMINARY,Toronto,,CANADA,Foreign Private,HCM - Cash Monitoring 2,Financial Responsibility
"""02233300""","ST.  GEORGE'S UNIVERSITY, SCHOOL OF MEDICINE",St George's University,,GRENADA,Foreign For-Profit,HCM - Cash Monitoring 1,Financial Responsibility
"""02234500""",BOISE BIBLE COLLEGE,Boise,ID,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""02236400""","THANH LE COLLEGE, SCHOOL OF COSMETOLOGY",Garden Grove,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02237200""",PHILLIPS GRADUATE UNIVERSITY,Chatsworth,CA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""02241900""",COMMONWEALTH OF PUERTO RICO DEPARTMENT OF EDUCATION,Hato Rey,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
"""02246300""",ROSS MEDICAL EDUCATION CENTER,Cincinnati,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02248200""",MILAN INSTITUTE OF COSMETOLOGY,Reno,NV,,Proprietary,HCM - Cash Monitoring 2,Administrative Capability
"""02251500""",TREND SETTERS' ACADEMY OF BEAUTY CULTURE,Louisville,KY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02260600""",NATIONAL UNIVERSITY COLLEGE,Bayamon,PR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02267600""",SOFIA UNIVERSITY,Palo Alto,CA,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
"""02274100""",LA' JAMES INTERNATIONAL COLLEGE - DES MOINES,Johnston,IA,,Proprietary,HCM - Cash Monitoring 2,Program Review - Severe Findings
"""02277300""",SISSETON WAHPETON COLLEGE,Sisseton,SD,,Public,HCM - Cash Monitoring 1,F/S Late/Missing
"""02278800""",SOUTHERN TECHNICAL COLLEGE,Fort Myers,FL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02279600""",CORTIVA INSTITUTE,St.Petersburg,FL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02285500""",CREATIVE CIRCUS (THE),Atlanta,GA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02289800""",BRIGHTWOOD CAREER INSTITUTE,Philadelphia,PA,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""02291300""",ART INSTITUTE OF SEATTLE (THE),Seattle,WA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02306200""",VENANGO COUNTY AREA VOCATIONAL TECHNICAL SCHOOL,Oil City,PA,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""02306300""",BRIGHTWOOD COLLEGE,Salida,CA,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""02306800""",PLATT COLLEGE,Tulsa,OK,,Proprietary,HCM - Cash Monitoring 1,Other -CIO Problems (Eligibility)
"""02312200""",BRIGHTWOOD COLLEGE,Houston,TX,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""02312300""",LA' JAMES INTERNATIONAL COLLEGE,East Moline,IL,,Proprietary,HCM - Cash Monitoring 2,Other (Common Ownership)
"""02316600""",CORTIVA INSTITUTE,Newington,CT,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02320200""",HOUSTON GRADUATE SCHOOL OF THEOLOGY,Houston,TX,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""02324900""",EMMANUEL BIBLE COLLEGE,Kitchener,,CANADA,Foreign Private,HCM - Cash Monitoring 1,Audit Late/Missing
"""02326000""",UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,San Antonio,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02326200""",BRIGHTWOOD COLLEGE,Nashville,TN,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""02328500""",MOLER - PICKENS BEAUTY COLLEGE,Fairfield,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02329900""",FLORIDA INSTITUTE OF ULTRASOUND,Pensacola,FL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02332800""",CENTER FOR EMPLOYMENT TRAINING,San Jose,CA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""02338200""",BAY STATE SCHOOL OF TECHNOLOGY,Canton,MA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02339700""",ROSS MEDICAL EDUCATION CENTER,Brighton,MI,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02341000""",FORTIS COLLEGE,Mobile,AL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02342400""",ACADEMY OF RADIO & TV BROADCASTING,Huntington Beach,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02342700""",FORTIS COLLEGE,Norfolk,VA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02343600""",INSTITUTE OF BEAUTY CAREERS,Arecibo,PR,,Proprietary,HCM - Cash Monitoring 1,Other (Common Ownership)
"""02350200""",INDIANA COUNTY TECHNOLOGY CENTER,Indiana,PA,,Public,HCM - Cash Monitoring 1,F/S Late/Missing
"""02351800""",UNIVERSIDAD IBEROAMERICANA (UNIBE),Santo Domingo,,DOMINICAN REPUBLIC,Foreign Private,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
"""02351900""",BRIGHTWOOD COLLEGE,Sacramento,CA,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""02460000""",UNIVERSITY OF PUERTO RICO - MEDICAL SCIENCE CAMPUS,San Juan,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
"""02491100""",BECKFIELD COLLEGE,Florence,KY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02495500""",ALL-STATE CAREER SCHOOL,Lester,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02497300""",MILAN INSTITUTE,Visalia,CA,,Proprietary,HCM - Cash Monitoring 2,Administrative Capability
"""02504200""",WALDEN UNIVERSITY,Minneapolis,MN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02504500""",INSTITUCION CHAVIANO DE MAYAGUEZ,Mayaguez,PR,,Proprietary,HCM - Cash Monitoring 2,Program Review - Severe Findings
"""02511500""","JOFFREY BALLET SCHOOL, AMERICAN BALLET CENTER",New York,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02533600""",ROSS MEDICAL EDUCATION CENTER,Lansing,MI,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02534900""",PONCE PARAMEDICAL COLLEGE (POPAC),Ponce,PR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02539100""",BRIGHTWOOD COLLEGE,Van Nuys,CA,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""02545800""",INNER STATE BEAUTY SCHOOL,Lyndhurst,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02546000""",TRI-STATE COLLEGE OF ACUPUNCTURE,New York,NY,,Proprietary,HCM - Cash Monitoring 2,Administrative Capability
"""02548800""",SOUTH TEXAS VOCATIONAL TECHNICAL INSTITUTE,Weslaco,TX,,Proprietary,HCM - Cash Monitoring 1,Other -CIO Problems (Eligibility)
"""02549000""",BRIGHTWOOD COLLEGE,Vista,CA,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""02553700""",NUETA HIDATSA SAHNISH COLLEGE,New Town,ND,,Public,HCM - Cash Monitoring 2,Payment Method Changed
"""02556100""",ETI SCHOOL OF SKILLED TRADES,Willowbrook,IL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02562300""",APOLLO CAREER CENTER,Lima,OH,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""02569400""",ESCUELA DE ARTES PLASTICAS Y DISEO DE PUERTO RICO,San Juan,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
"""02570300""",LOS ANGELES ORT TECHNICAL INSTITUTE,Los Angeles,CA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""02575400""",INTERNATIONAL CULINARY CENTER,New York,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02578400""",MARYLAND UNIVERSITY OF INTEGRATIVE HEALTH,Laurel,MD,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""02579600""",MURDOCH UNIVERSITY,Murdoch Perth,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
"""02581100""",CLAREMORE BEAUTY COLLEGE,Claremore,OK,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""02582700""",CORTIVA INSTITUTE - TUCSON,Tucson,AZ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02584900""",FIRST INSTITUTE,Crystal Lake,IL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02586900""",HARRIS SCHOOL OF BUSINESS,Voorhees,NJ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02588200""",DOUGLAS J AVEDA INSTITUTE,East Lansing,MI,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02588600""",SEMINARIO EVANGELICO DE PUERTO RICO,San Juan,PR,,"Private, Nonprofit",HCM - Cash Monitoring 1,F/S Late/Missing
"""02591900""",BRIGHTWOOD COLLEGE,El Paso,TX,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""02594300""",COLLEGEAMERICA DENVER,Denver,CO,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02596400""",SPARTAN COLLEGE OF AERONAUTICS & TECHNOLOGY,Inglewood,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""02599700""",VATTEROTT COLLEGE,St. Charles,MO,,Proprietary,HCM - Cash Monitoring 2,Administrative Capability
"""02621300""",ACADEMY OF COSMETOLOGY,Bozeman,MT,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""02623800""",CORTIVA INSTITUTE - SCOTTSDALE,Scottsdale,AZ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03002000""",HAIRMASTERS INSTITUTE OF COSMETOLOGY,Bloomington,IL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03008600""",CORTIVA INSTITUTE,Pompano Beach,FL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03010600""",VIRGINIA COLLEGE,Birmingham,AL,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""03010800""",FORTIS INSTITUTE,Birmingham,AL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03011500""",FORTIS INSTITUTE,Forty Fort,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03011600""",FORTIS INSTITUTE,Scranton,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03011800""",UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,San Antonio,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03016000""",UNIVERSITY OF PUERTO RICO CAROLINA REGIONAL COLLEGE,Carolina,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
"""03017800""",TRAVEL INSTITUTE OF THE PACIFIC,Honolulu,HI,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03021900""",EDIC  COLLEGE,Caguas,PR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03026500""",REMINGTON COLLEGE,Garland,TX,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03030600""",CORTIVA INSTITUTE,Salt Lake City,UT,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03043200""",BRIGHTWOOD COLLEGE,Las Vegas,NV,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""03043900""",NEWSCHOOL OF ARCHITECTURE AND DESIGN,San Diego,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03045000""",UNIVERSITY OF EAST LONDON,London,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
"""03067400""",BALDWIN PARK ADULT SCHOOL,Baldwin Park,CA,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""03070900""",SOUTHEAST MISSOURI HOSPITAL COLLEGE OF NURSING AND HEALTH SCIENCES,Cape Girardeau,MO,,"Private, Nonprofit",HCM - Cash Monitoring 1,Audit Late/Missing
"""03075200""",TWIN CITY BEAUTY COLLEGE,St Joseph,MI,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03076500""",FAYETTE INSTITUTE OF TECHNOLOGY,Oak Hill,WV,,Public,HCM - Cash Monitoring 1,F/S Late/Missing
"""03082900""",ROSEL SCHOOL OF COSMETOLOGY,Chicago,IL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03084300""",UNIVERSITY OF LIMERICK,Castletroy,,IRELAND,Foreign Public,HCM - Cash Monitoring 1,F/S Late/Missing
"""03091700""",POZNAN UNIVERSITY OF MEDICAL SCIENCES,Poznan,,POLAND,Foreign Public,HCM - Cash Monitoring 2,Audit Late/Missing
"""03092600""",MESSENGER COLLEGE,Bedford,TX,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03094800""",INDUSTRIAL MANAGEMENT & TRAINING INSTITUTE,Waterbury,CT,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03096400""",LEECH LAKE TRIBAL COLLEGE,Cass Lake,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""03098700""",MILAN INSTITUTE,Palm Desert,CA,,Proprietary,HCM - Cash Monitoring 2,Administrative Capability
"""03099000""",CORTIVA INSTITUTE - SEATTLE,Seattle,WA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03100000""",UNIVERSITY OF ADELAIDE (THE),Adelaide,,AUSTRALIA,Foreign Public,HCM - Cash Monitoring 1,Denied Recert - PPA Not Expired
"""03100800""",BIG BEND TECHNICAL COLLEGE,Perry,FL,,Public,HCM - Cash Monitoring 1,Administrative Capability
"""03109100""","WORKFORCE INSTITUTE'S CITY COLLEGE, THE",Philadelphia,PA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03109800""",PONCA CITY BEAUTY COLLEGE,Ponca City,OK,,Proprietary,HCM - Cash Monitoring 1,Other -CIO Problems (Eligibility)
"""03115800""",BRIGHTWOOD COLLEGE,San Antonio,TX,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""03116400""",VANGUARD - SENTINEL JOINT VOCATIONAL SCHOOL DISTRICT,Fremont,OH,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""03120300""",COLLEGEAMERICA - FLAGSTAFF,Flagstaff,AZ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03125100""",COLLEGE OF MENOMINEE NATION,Keshena,WI,,"Private, Nonprofit",HCM - Cash Monitoring 1,Audit Late/Missing
"""03130500""",URBAN COLLEGE OF BOSTON,Boston,MA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Audit Late/Missing
"""03171300""",UNIVERSITY OF ST. AUGUSTINE FOR HEALTH SCIENCES,San Marcos,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03216300""",UNIFICATION THEOLOGICAL SEMINARY,Barrytown,NY,,"Private, Nonprofit",HCM - Cash Monitoring 1,F/S Late/Missing
"""03248300""",BOSTON BAPTIST COLLEGE,Boston,MA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03266300""",BETHESDA UNIVERSITY,Anaheim,CA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03272300""",BRIGHTWOOD COLLEGE,Dallas,TX,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
"""03294300""",BLUE CLIFF COLLEGE,Metairie,LA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03296300""",CORTIVA INSTITUTE,Linthicum,MD,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03299300""",PACIFIC COLLEGE,Costa Mesa,CA,,Proprietary,HCM - Cash Monitoring 2,OIG
"""03323300""",LITTLE PRIEST TRIBAL COLLEGE,Winnebago,NE,,Public,HCM - Cash Monitoring 1,Audit - Severe Findings
"""03361400""",FORTIS COLLEGE,Foley,AL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03367300""",PROFESSIONAL GOLFERS CAREER COLLEGE,Temecula,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03367400""",COMMUNITY CARE COLLEGE,Tulsa,OK,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03374300""",FLORIDA COASTAL SCHOOL OF LAW,Jacksonville,FL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03409600""",BENNETT CAREER INSTITUTE,Washington,DC,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03418400""",EDINBURGH NAPIER UNIVERSITY,Edinburgh,,SCOTLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
"""03422300""",MILAN INSTITUTE,San Antonio,TX,,Proprietary,HCM - Cash Monitoring 2,Administrative Capability
"""03429300""",SEACOAST CAREER SCHOOLS,Sanford,ME,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03429700""",EAST WEST COLLEGE OF NATURAL MEDICINE,Sarasota,FL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03434300""",FORTIS COLLEGE,Orange Park,FL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03438300""",PACIFIC ISLANDS UNIVERSITY,Mangilao,GU,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03455700""",CORTIVA INSTITUTE - CHICAGO,Chicago,IL,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03468500""",MDT COLLEGE OF HEALTH SCIENCES,Highland Heights,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03480300""",FORTIS COLLEGE,Baton Rouge,LA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03493300""",ALL-STATE CAREER,Baltimore,MD,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03496300""",YESHIVA SHAAREI TORAH OF ROCKLAND,Suffern,NY,,"Private, Nonprofit",HCM - Cash Monitoring 1,F/S Late/Missing
"""03501400""",LEEDS BECKETT UNIVERSITY,Leeds,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
"""03536300""",INSTITUTE FOR THERAPEUTIC MASSAGE,Haskell,NJ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03538300""",ALEXANDRIA SCHOOL OF SCIENTIFIC THERAPEUTICS,Alexandria,IN,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
"""03543300""",HARRIS SCHOOL OF BUSINESS,Wilmington,DE,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03549300""",ULTIMATE MEDICAL ACADEMY,Clearwater,FL,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03570300""",CAROLINA CHRISTIAN COLLEGE,Winston-Salem,NC,,"Private, Nonprofit",HCM - Cash Monitoring 1,Audit Late/Missing
"""03597300""",JAGIELLONIAN UNIVERSITY,Krakow,,POLAND,Foreign Public,HCM - Cash Monitoring 2,Administrative Capability
"""03652300""",METROPOLITAN LEARNING INSTITUTE,Rego Park,NY,,"Private, Nonprofit",HCM - Cash Monitoring 2,Program Review - Severe Findings
"""03666300""",PILLAR COLLEGE,Newark,NJ,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
"""03667300""",FAITH THEOLOGICAL SEMINARY,Baltimore,MD,,"Private, Nonprofit",HCM - Cash Monitoring 2,Program Review - Severe Findings
"""03684500""",MEDICAL UNIVERSITY OF GDANSK,Gdansk,,POLAND,Foreign Public,HCM - Cash Monitoring 1,Financial Responsibility
"""03689400""",FAITH INTERNATIONAL UNIVERSITY,Tacoma,WA,,"Private, Nonprofit",HCM - Cash Monitoring 2,Program Review - Severe Findings
"""03696400""",SABER COLLEGE,Miami,FL,,"Private, Nonprofit",HCM - Cash Monitoring 2,Program Review - Severe Findings
"""03701300""",MEMPHIS INSTITUTE OF BARBERING,Memphis,TN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03702300""",DELAWARE LEARNING INSTITUTE OF COSMETOLOGY,Dagsboro,DE,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
"""03728300""",UNIVERSITY OF DERBY,Derby,,ENGLAND,Foreign Public,HCM - Cash Monitoring 1,Audit Late/Missing
"""03738300""",LONDON SCHOOL OF THEOLOGY,Northwood,,ENGLAND,Foreign Private,HCM - Cash Monitoring 2,Audit Late/Missing
"""03759300""",STELLAR CAREER COLLEGE,Modesto,CA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
