Institutions on HCM1 or HCM2 as of 12-1-2015,,,,,,,
Source: PEPS,,,,,,,
OPE ID,Institution Name,City,State,Country,Institution Type,Stop Pay/Monitor Method,Method Reason Desc
553700,South Central College,North Mankato,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
554100,Minnesota State Community and Technical College,Perham,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
554400,Alexandria Technical and Community College,Alexandria,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
575700,Lake Superior College,Duluth,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
575900,Northwest Technical College - Bemidji,Bemidji,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
677500,Rainy River Community College,International Falls,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
735000,Anoka Technical College,Anoka,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
735100,Brown College,Mendota Heights,MN,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
795400,Normandale Community College,Bloomington,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
974000,Inver Hills Community College,Inver Grove Heights,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
1024800,Art Institutes International Minnesota (The),Minneapolis,MN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
1037400,Metropolitan State University,Saint Paul,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
1040200,Dakota County Technical College,Rosemount,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
1049000,Regency Beauty Institute,Blaine,MN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
1049100,Hennepin Technical College,Brooklyn Park,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
1054600,Century College,White Bear Lake,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
2504200,Walden University,Minneapolis,MN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3001200,McNally Smith College of Music,Saint Paul,MN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3096400,Leech Lake Tribal College,Cass Lake,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
3129100,Fond du Lac Tribal & Community College,Cloquet,MN,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
246300,Evangel University,Springfield,MO,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
979500,Missouri College,Brentwood,MO,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
1173500,Pike Lincoln Technical Center,Eolia,MO,,Public,HCM - Cash Monitoring 2,Program Review - Severe Findings
2119200,Court Reporting Institute of St Louis,Clayton,MO,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2154900,Missouri School of Barbering & Hairstyling-St. Louis,Florissant,MO,,Proprietary,HCM - Cash Monitoring 2,Audit Late/Missing
2266400,Central Christian College of The Bible,Moberly,MO,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
2361600,Concorde Career College,Kansas City,MO,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2543800,Paris II Educational Center,Gladstone,MO,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
2599700,Vatterott College,Berkeley,MO,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3070900,Southeast Missouri Hospital College of Nursing and Health Sciences,Cape Girardeau,MO,,"Private, Nonprofit",HCM - Cash Monitoring 1,Audit Late/Missing
3077200,Paul Mitchell the School Missouri Columbia,Columbia,MO,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3916300,eClips School of Cosmetology and Barbering,Overland,MO,,Proprietary,HCM - Cash Monitoring 2,Default Rate
3970400,WellSpring School of Allied Health,Kansas City,MO,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4173900,Cosmetology College of Franklin County,Saint Clair,MO,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
240200,Copiah-Lincoln Community College,Wesson,MS,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
2320800,Magnolia College of Cosmetology,Jackson,MS,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2586000,Infinity Career College,Carthage,MS,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
252800,Miles Community College,Miles City,MT,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
252900,Dawson Community College,Glendive,MT,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
3205300,Modern Beauty School,Missoula,MT,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
293500,Laurel University,High Point,NC,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
293600,Johnson C Smith University,Charlotte,NC,,"Private, Nonprofit",HCM - Cash Monitoring 1,Audit Late/Missing
295300,William Peace University,Raleigh,NC,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
3064400,Regency Beauty Institute,Winston-Salem,NC,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3555300,Southeastern Institute,Charlotte,NC,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3570300,Carolina Christian College,Winston-Salem,NC,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
4227600,Sherrill's University of Barber & Cosmetology,Raleigh,NC,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
2553700,Fort Berthold Community College,New Town,ND,,Public,HCM - Cash Monitoring 2,Payment Method Changed
2079700,College of Hair Design,Lincoln,NE,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3323300,Little Priest Tribal College,Winnebago,NE,,"Private, Nonprofit",HCM - Cash Monitoring 2,Administrative Capability
473100,Daniel Webster College,Nashua,NH,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
642100,JFK Medical Center Muhlenberg Harold B. and Dorothy A. Snyder Schools,Plainfield,NJ,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
1062900,PB Cosmetology Education Centre,Gloucester City,NJ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
1246100,Lincoln Technical Institute,Edison,NJ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2131600,Pennco Tech,Blackwood,NJ,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
2132300,Fortis Institute,Wayne,NJ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3536300,Institute For Therapeutic Massage,Haskell,NJ,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4131200,Total Image Beauty Academy,union city,NJ,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
4216000,Universal Training Institute,Perth Amboy,NJ,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
2083900,Northern New Mexico College,El Rito,NM,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
3206300,Mesalands Community College,Tucumcari,NM,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
4174500,Aveda Institute of New Mexico (The),Albuquerque,NM,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
736700,Marinello Schools of Beauty,Las Vegas,NV,,Proprietary,HCM - Cash Monitoring 2,Program Review
737100,Marinello School of Beauty,Reno,NV,,Proprietary,HCM - Cash Monitoring 2,Program Review
3838500,Northwest Career College,Las Vegas,NV,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
267400,New York Theological Seminary,New York,NY,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
271300,Dominican College of Blauvelt,Orangeburg,NY,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
290000,Webb Institute,Glen Cove,NY,,"Private, Nonprofit",HCM - Cash Monitoring 1,Audit Late/Missing
397800,Rabbinical Seminary of America,Flushing,NY,,"Private, Nonprofit",HCM - Cash Monitoring 2,Audit Late/Missing
646100,Saint Elizabeth Medical Center,Utica,NY,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
780400,Star Career Academy,New York,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
907700,Utica School of Commerce,Utica,NY,,Proprietary,HCM - Cash Monitoring 2,Financial Responsibility
947900,St. Paul's School of Nursing,Staten Island,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
1103100,Technical Career Institutes,New York,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
1164700,SBI Campus - an affiliate of Sanford-Brown,Melville,NY,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
1229300,VEEB Nassau County School of Practical Nursing,Uniondale,NY,,Public,HCM - Cash Monitoring 2,Financial Responsibility
1236400,St. Paul's School of Nursing,Rego Park,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2075700,Briarcliffe College,Bethpage,NY,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
2106800,Bramson ORT College,Forest Hills,NY,,"Private, Nonprofit",HCM - Cash Monitoring 2,Accreditation Problems
2152000,Yeshiva Shaar Hatorah,Richmond Hill,NY,,"Private, Nonprofit",HCM - Cash Monitoring 2,F/S Late/Missing
2170000,Swedish Institute,New York,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2306500,Professional Business College,New York,NY,,"Private, Nonprofit",HCM - Cash Monitoring 2,OIG
2491400,Spanish-American Institute,New York,NY,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
2511500,"Joffrey Ballet School, American Ballet Center",New York,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2525600,Art Institute of New York City (The),New York,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2546000,Tri-State College of Acupuncture,New York,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2575400,International Culinary Center,New York,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3007200,Dance Theatre of Harlem,New York,NY,,"Private, Nonprofit",HCM - Cash Monitoring 2,Program Review
3120700,New York Conservatory For Dramatic Arts (The),New York,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3216300,Unification Theological Seminary,Barrytown,NY,,"Private, Nonprofit",HCM - Cash Monitoring 1,F/S Late/Missing
3380300,Star Career Academy,Syosset,NY,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3496300,Yeshiva Shaarei Torah of Rockland,Suffern,NY,,"Private, Nonprofit",HCM - Cash Monitoring 1,F/S Late/Missing
3652300,Metropolitan Learning Institute,Rego Park,NY,,"Private, Nonprofit",HCM - Cash Monitoring 2,Program Review - Severe Findings
4148000,New Life Business Institute,Jamaica,NY,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
302900,Cincinnati Christian University,Cincinnati,OH,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
314100,Wilberforce University,Wilberforce,OH,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
747300,Choffin Career & Technical Center,Youngstown,OH,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
941200,Fortis College,Cuyahoga Falls,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
1090600,Cincinnati College of Mortuary Science,Cincinnati,OH,,"Private, Nonprofit",HCM - Cash Monitoring 1,Audit Late/Missing
1289100,Antonelli College,Cincinnati,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
1289600,Virginia Marti College of Art and Design,Lakewood,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2190700,Fortis College,Centerville,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2337700,Professional Skills Institute,Maumee,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2545800,Inner State Beauty School,Lyndhurst,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3027100,Fairview Academy,Fairview Park,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3468400,National Institute of Massotherapy -,Akron,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3468500,ATS Institute of Technology,Highland Heights,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3700300,Regency Beauty Institute - Cleveland,Willoughby,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4118300,Northcoast Medical Training Academy,Kent,OH,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4152100,Toledo Restaurant Training Center,Toledo,OH,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
315500,Eastern Oklahoma State College,Wilburton,OK,,Public,HCM - Cash Monitoring 2,Program Review - Severe Findings
316500,Oklahoma Christian University,Oklahoma City,OK,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
318300,Saint Gregory's University,Shawnee,OK,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
767800,Spartan College of Aeronautics and Technology,Tulsa,OK,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2306800,Platt College,Tulsa,OK,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2581200,CC's Cosmetology College,Tulsa,OK,,Proprietary,HCM - Cash Monitoring 2,Program Review
3109800,Ponca City Beauty College,Ponca City,OK,,Proprietary,HCM - Cash Monitoring 1,Other -CIO Problems (Eligibility)
3676300,Family of Faith College,Shawnee,OK,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
4060300,American Institute of Medical Technology,Tulsa,OK,,Proprietary,HCM - Cash Monitoring 2,Accreditation Problems
320600,Multnomah University,Portland,OR,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
781900,Art Institute of Portland (The),Portland,OR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
888700,Concorde Career College,Portland,OR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2159700,New Hope Christian College,Eugene,OR,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
2603700,Oregon College of Oriental Medicine,Portland,OR,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
3022600,Le Cordon Bleu College of Culinary Arts,Portland,OR,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
267000,Summit University of Pennsylvania,Clarks Summit,PA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
329200,Lutheran Theological Seminary - Philadelphia,Philadelphia,PA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Audit Late/Missing
330600,University of Valley Forge,Phoenixville,PA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
331700,Cheyney University of Pennsylvania,Cheyney,PA,,Public,HCM - Cash Monitoring 2,Administrative Capability
335100,Cairn University,Langhorne,PA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
339600,Wilson College,Chambersburg,PA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
489800,McCann School of Business & Technology,Pottsville,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
653400,Citizens School of Nursing,New Kensington,PA,,"Private, Nonprofit",HCM - Cash Monitoring 2,Other -CIO Problems (Eligibility)
658300,Western Pennsylvania Hospital School of Nursing,Pittsburgh,PA,,"Private, Nonprofit",HCM - Cash Monitoring 2,Other -CIO Problems (Eligibility)
747000,Art Institute of Pittsburgh (The),Pittsburgh,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
777900,Lansdale School of Business,North Wales,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
835000,Art Institute of Philadelphia (The),Philadelphia,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
944900,Pennco Tech,Bristol,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
1099800,Pennsylvania Institute of Technology,Media,PA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
1321400,Roxborough Memorial Hospital,Philadelphia,PA,,Proprietary,HCM - Cash Monitoring 1,Other -CIO Problems (Eligibility)
2119300,Pennsylvania Academy of Cosmetology Arts & Sciences,Johnstown,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2202300,Pittsburgh Career Institute,Pittsburgh,PA,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
2253900,Berks Technical Institute,Wyomissing,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2306200,Venango County Area Vocational Technical School,Oil City,PA,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
2350200,Indiana County Technology Center,Indiana,PA,,Public,HCM - Cash Monitoring 1,F/S Late/Missing
2495500,All-State Career School,Lester,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2557800,Art Institute of York (The) - Pennsylvania,York,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2574800,Pennsylvania Institute of Taxidermy,Ebensburg,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3010800,Fortis Institute,Erie,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3011500,Fortis Institute,Forty Fort,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3011600,Fortis Institute,Scranton,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3236400,L T International Beauty School,Philadelphia,PA,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
3923300,Precision Manufacturing Institute,Meadville,PA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
3948300,Harrisburg University of Science and Technology,Harrisburg,PA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
4164900,Barone Beauty Academy,Williamsport,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4215500,Champ's Barber School,Lancaster,PA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
394200,University of Puerto Rico - Central Administration,San Juan,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
394300,University of Puerto Rico - Humacao University College,Humacao,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
394400,University of Puerto Rico - Mayaguez,Mayaguez,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
710800,University of Puerto Rico - Rio Piedras Campus,R’o Piedras,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
720600,University of Puerto Rico - Cayey University College,Cayey,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
722800,University of Puerto Rico - Arecibo,Arecibo,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
965200,"University of Puerto Rico, Ponce",Ponce,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
1092200,University of Puerto Rico - Utuado,Utuado,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
1097500,University of Puerto Rico Bayamon Technical University College,Bayamon,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
1212300,"University of Puerto Rico, Aguadilla Regional College",Aguadilla,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
2166400,Instituto de Banca y Comercio,Hato Rey,PR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2241900,Commonwealth of Puerto Rico Department of Education,Hato Rey,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
2260600,National University College,Bayamon,PR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2343600,Institute of Beauty Careers,Arecibo,PR,,Proprietary,HCM - Cash Monitoring 1,Other (Common Ownership)
2460000,University of Puerto Rico - Medical Science Campus,San Juan,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
2482400,Ponce School of Medicine and Health Sciences,Ponce,PR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2504500,Institucion Chaviano de Mayaguez,Mayaguez,PR,,Proprietary,HCM - Cash Monitoring 2,Program Review - Severe Findings
2534900,Ponce Paramedical College (POPAC),Ponce,PR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3016000,University of Puerto Rico Carolina Regional College,Carolina,PR,,Public,HCM - Cash Monitoring 1,Financial Responsibility
3021900,EDIC  College,Caguas,PR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4176000,American Technical Institute,Bayamon,PR,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
341700,Allen University,Columbia,SC,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
3555400,Southeastern Institute,North Charleston,SC,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3746400,Southeastern Institute,Columbia,SC,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4083300,Academy for Careers and Technology,Mullins,SC,,Public,HCM - Cash Monitoring 1,Financial Responsibility
4096300,Charleston School of Law,Charleston,SC,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4166900,Cosmetic Arts Institute,Walterboro,SC,,Proprietary,HCM - Cash Monitoring 1,Program Review
4172600,Salon 496 Barber Academy,Greenville,SC,,Proprietary,HCM - Cash Monitoring 2,Program Review - Severe Findings
405600,North American Baptist Seminary,Sioux Falls,SD,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
2277300,Sisseton Wahpeton College,Sisseton,SD,,Public,HCM - Cash Monitoring 1,F/S Late/Missing
348000,Bethel University,McKenzie,TN,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
349400,Hiwassee College,Madisonville,TN,,"Private, Nonprofit",HCM - Cash Monitoring 2,Program Review - Severe Findings
743900,Fountainhead College of Technology,Knoxville,TN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2157100,Concorde Career College,Memphis,TN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2188300,Pentecostal Theological Seminary,Cleveland,TN,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
2204200,"Chattanooga College - Medical, Dental and Technical Careers",Chattanooga,TN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2326300,Fortis Institute,Cookeville,TN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2614200,Miller - Motte Technical College,Clarksville,TN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3513500,Williamson Christian College,Franklin,TN,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
3647300,New Concepts School of Cosmetology,Cleveland,TN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3774400,Shear Academy,Crossville,TN,,Proprietary,HCM - Cash Monitoring 2,Audit - Severe Findings
3930300,Buchanan Beauty College,Shelbyville,TN,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4174600,Nashville Barber and Style Academy,Madison,TN,,Proprietary,HCM - Cash Monitoring 2,Administrative Capability
366900,Wiley College,Marshall,TX,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
1301600,Ogle School Hair Skin Nails,Arlington,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2081400,Arlington Baptist College,Arlington,TX,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
2117100,Art Institute of Houston (The),Houston,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2230500,Ogle School Hair Skin Nails,Fort Worth,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2230600,Ogle School Hair Skin Nails,Hurst,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2318200,KD Conservatory College of Film and Dramatic Arts,Dallas,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2548800,South Texas Vocational Technical Institute,Weslaco,TX,,Proprietary,HCM - Cash Monitoring 1,Other -CIO Problems (Eligibility)
2569300,Le Cordon Bleu College of Culinary Arts,Austin,TX,,Proprietary,HCM - Cash Monitoring 1,Accreditation Problems
2615000,Sanford-Brown College,Dallas,TX,,Proprietary,HCM - Cash Monitoring 1,Administrative Capability
3026500,Remington College,Garland,TX,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
3520300,Lubbock Hair Academy,Lubbock,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3542300,Concorde Career College,Grand Prairie,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3727600,Auguste Escoffier School of Culinary Arts,Austin,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4138500,Cardiotech Ultrasound School,Houston,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4158500,Texas Beauty College,Haltom City,TX,,Proprietary,HCM - Cash Monitoring 2,Accreditation Problems
4169000,Salon & Spa Institute,Brownsville,TX,,Proprietary,HCM - Cash Monitoring 2,Other -CIO Problems (Eligibility)
4187800,CyberTex Institute of Technology,Austin,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4193000,RGV Careers An Institute for Higher Learning,Pharr,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4213300,Southern Texas Careers Academy,McAllen,TX,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
367400,Stevens Henager College,West Haven,UT,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2612200,Marinello School of Beauty,Provo,UT,,Proprietary,HCM - Cash Monitoring 2,Program Review
3829500,Skinworks School of Advanced Skincare,Salt Lake City,UT,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
376700,Virginia Wesleyan College,Norfolk,VA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Audit Late/Missing
499200,Miller-Motte Technical College,Lynchburg,VA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2128700,Central School of Practical Nursing,Norfolk,VA,,Public,HCM - Cash Monitoring 1,F/S Late/Missing
2342700,Fortis College,Norfolk,VA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2588900,Medtech College,Falls Church,VA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3096500,Springfield Beauty Academy,Annandale,VA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4124000,Dominion School of Hair Design,Gloucester Point,VA,,Proprietary,HCM - Cash Monitoring 2,Other -CIO Problems (Eligibility)
4219000,IGlobal University,Annandale,VA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
394600,University of the Virgin Islands,St.  Thomas,VI,,Public,HCM - Cash Monitoring 1,Audit Late/Missing
368700,Green Mountain College,Poultney,VT,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
1218300,Burlington College,Burlington,VT,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
2254000,New England Culinary Institute,Montpelier,VT,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
379400,Saint Martin's University,Lacey,WA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
1249600,TONI & GUY Hairdressing Academy,Shoreline,WA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2106700,Trinity Lutheran College,Everett,WA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
2203300,Gene Juarez Beauty Schools,Mountlake Terrace,WA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2291300,Art Institute of Seattle (The),Seattle,WA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2326500,Interface College,Spokane,WA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
2504900,Beauty Academy,Wenatchee,WA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
3071800,ITT Technical Institute,Spokane Valley,WA,,Proprietary,HCM - Cash Monitoring 1,Audit Late/Missing
3689400,Faith Evangelical College & Seminary,Tacoma,WA,,"Private, Nonprofit",HCM - Cash Monitoring 2,Program Review - Severe Findings
3932500,Total Cosmetology Training Center,Spokane,WA,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
4161200,Pinchot University,Seattle,WA,,"Private, Nonprofit",HCM - Cash Monitoring 1,Financial Responsibility
1148400,Advanced Institute of Hair Design,Greenfield,WI,,Proprietary,HCM - Cash Monitoring 1,Financial Responsibility
